Date;close;open;high;low;
21.05.2018;25,5;26,5;25,9;25;
18.05.2018;26,5;26,8;26,39;26;
17.05.2018;26,8;26,8;26,39;26,39;
16.05.2018;26,8;26,8;26,39;26,39;
15.05.2018;26,8;25,5;27,6;25,8;
14.05.2018;25,5;26;27,7;25;
11.05.2018;25,8;25,8;25,08;25;
10.05.2018;25,8;26;25,2;25,2;
09.05.2018;26;26;26,7;26,7;
08.05.2018;26;26;26,8;25,2;
04.05.2018;26;26;25,52;25,52;
03.05.2018;26;26;25,52;25,52;
02.05.2018;26;25,5;26,9;25,75;
01.05.2018;25,5;26;26,7;25;
27.04.2018;25,5;25,5;25,8;25;
26.04.2018;25,5;25,5;25,8;25,8;
25.04.2018;25,5;26;26,75;25;
24.04.2018;26;26,7;26,15;26;
20.04.2018;26,7;26,7;27,12;26;
19.04.2018;26,7;26,7;27,37;26;
18.04.2018;26,7;28;28,7;26;
17.04.2018;26;26;25,5;25,5;
13.04.2018;26;26;25,5;25,5;
12.04.2018;26;26;26,8;26,8;
11.04.2018;26;27;28;25,5;
10.04.2018;27;27;27,7;27,7;
09.04.2018;27;27;26,8;26,8;
06.04.2018;27;26;28;25,6;
05.04.2018;26;25;27;25,22;
04.04.2018;25;25;25,69;24,16;
03.04.2018;25;25;24,16;24,14;
29.03.2018;25;25;24,14;24,14;
28.03.2018;25;25;25,69;24,14;
27.03.2018;25;25;25,85;24;
26.03.2018;25;25,5;25,7;24,1;
23.03.2018;25,5;27;26,5;25,1;
22.03.2018;27;27;26,5;26,5;
21.03.2018;27;26;28;25,6;
20.03.2018;26;26;25,6;25,6;
19.03.2018;26;25;27;25,15;
16.03.2018;24,5;24;25;23,26;
15.03.2018;24;23;24;23,2;
14.03.2018;23;23,5;24;22;
13.03.2018;23,5;23,5;23,02;23,02;
12.03.2018;23,5;24;23,4;23,2;
09.03.2018;24;24;24,7;23,4;
07.03.2018;24;24;24,9;24,9;
06.03.2018;24;24;24;24;
05.03.2018;24;24,5;24;24;
02.03.2018;24,5;24;25;24,11;
01.03.2018;24;23,5;24;23,2;
28.02.2018;23,5;23,5;23,75;23;
27.02.2018;23,5;24,5;24;23,1;
26.02.2018;24,5;22,5;25;22,1;
23.02.2018;22,5;22;22,8;22,26;
22.02.2018;22;21,5;23;21,2;
21.02.2018;21,5;21,5;22;21,2;
20.02.2018;21,5;22,8;22,2;21;
19.02.2018;21,2;19,5;21,5;19,25;
15.02.2018;19;19;19,7;18,5;
14.02.2018;19;19;20;18,1;
13.02.2018;19;20;19;19;
12.02.2018;20;19;20;19;
08.02.2018;19;19;18,32;18,32;
07.02.2018;19;19;19,8;18;
06.02.2018;19;19;18;18;
05.02.2018;19,5;19,5;19;19;
02.02.2018;19,5;19,5;19,9;19;
01.02.2018;19,5;20;19,28;19;
30.01.2018;20;20;20;19,49;
29.01.2018;20;20;20,8;19,77;
26.01.2018;20;20;20;19,5;
25.01.2018;20;20;19,5;19,5;
24.01.2018;20;20;19,5;19,5;
23.01.2018;20;20;20,8;19,33;
22.01.2018;20;20;21;19,33;
19.01.2018;20;21;20,5;20;
18.01.2018;21;21;20,2;20;
17.01.2018;21;21,5;21;20,2;
16.01.2018;21,5;21,5;21;21;
15.01.2018;21,5;20,5;22;21;
12.01.2018;20,5;17,5;21;17,26;
11.01.2018;21;21;21,8;20,2;
10.01.2018;21;21;21,9;20,3;
09.01.2018;21;21;21,7;20,6;
08.01.2018;21;21;22;20,55;
05.01.2018;21;21,5;21;21;
04.01.2018;21,5;21,5;21,95;21;
03.01.2018;21,5;21,5;22;22;
02.01.2018;21,5;21,5;22;22;
29.12.2017;21,5;21,5;21;21;
28.12.2017;21,5;21,5;21;21;
27.12.2017;21,5;21,25;22;22;
22.12.2017;21,25;21,25;22;22;
21.12.2017;21,25;20,25;22;20,75;
20.12.2017;20,25;20,5;20,5;20,2;
19.12.2017;20,5;19,5;21;19,1;
18.12.2017;19,5;19,5;19,67;19,1;
15.12.2017;19,5;18,75;19,35;18,52;
14.12.2017;18,75;18,5;19;18,1;
13.12.2017;18,5;18,25;18,38;18,08;
12.12.2017;18,25;18,25;20,26;17,2;
11.12.2017;18,25;18;18,5;17,8;
08.12.2017;18;17,75;18,5;17,39;
07.12.2017;17,75;19;18,5;17,2;
06.12.2017;19;19;18,5;18,5;
05.12.2017;19;19,5;19,43;18,5;
04.12.2017;19,5;20,25;20,26;19;
01.12.2017;20,25;20;20,27;19,1;
30.11.2017;20;20;20,3;20,25;
29.11.2017;20;20;20,35;20,35;
28.11.2017;20;20,25;21;19,65;
27.11.2017;20,25;19,5;21;19,8;
24.11.2017;19,5;18,5;20;17,3;
23.11.2017;18,5;22,5;22,5;17;
21.11.2017;22,5;22,5;22,7;22,7;
20.11.2017;22,5;22,5;22,75;22;
17.11.2017;22,5;22,5;22,11;22,11;
15.11.2017;22,5;22,5;23;22,3;
14.11.2017;22,5;21,75;22,5;21,7;
13.11.2017;21,75;23,25;23,4;21,6;
10.11.2017;23,25;23,25;22,95;22,5;
09.11.2017;23,25;23,25;22,95;22,5;
08.11.2017;23,25;23,25;22,95;22,95;
07.11.2017;23,25;23,5;23;22,55;
03.11.2017;23,5;23,5;23,75;23;
02.11.2017;23,5;22,5;23,65;23;
01.11.2017;22,5;22,25;23;22,08;
31.10.2017;22,25;22,88;22,75;22,02;
30.10.2017;22,88;23,38;22,75;22,5;
27.10.2017;23,13;23,13;23,25;22,85;
26.10.2017;23,13;23,13;23,25;22,75;
25.10.2017;23,13;23,13;23,25;22,75;
24.10.2017;23,13;22,88;23,13;22,75;
23.10.2017;22,88;23,13;22,88;22,5;
20.10.2017;23,13;23,63;23,4;22,75;
19.10.2017;23,63;23,63;23,5;23;
18.10.2017;23,63;23,75;23,85;23;
17.10.2017;23,75;24;23,6;23;
16.10.2017;24;25,75;25,4;23,53;
13.10.2017;25,75;25,75;25,5;25,5;
12.10.2017;25,75;25,75;25,49;25;
11.10.2017;25,75;25,75;25;25;
10.10.2017;25,75;25,75;25;25;
09.10.2017;25,75;25,75;25,63;25;
06.10.2017;25,75;25,75;25,63;25;
05.10.2017;25,75;25,75;25,63;25,63;
03.10.2017;25,75;25,75;25,33;25;
02.10.2017;25,75;25;25,5;25;
29.09.2017;25;24,75;25,5;25;
28.09.2017;24,75;24,5;24,89;24;
27.09.2017;24,5;25,25;24,83;24;
26.09.2017;25,25;25,25;25,55;24,83;
25.09.2017;25,25;24,5;25,45;24,24;
22.09.2017;24,5;24,5;24,75;24,21;
21.09.2017;24,5;25,5;25;24,17;
18.09.2017;25,5;25,5;25,8;25;
15.09.2017;25,5;26,25;26,5;25,35;
14.09.2017;26,25;26,25;26,5;25,23;
13.09.2017;26,25;27,25;26,73;25,38;
12.09.2017;27,25;30;29,8;26,4;
11.09.2017;29,25;29,25;29,33;28,58;
08.09.2017;29,25;29,25;29,8;29,25;
07.09.2017;29,25;28,5;30;28,5;
06.09.2017;28,5;27,5;28,85;27,73;
05.09.2017;27,5;28,5;27,58;27;
04.09.2017;28,5;29,25;29,25;27,5;
01.09.2017;29,25;28,5;28,9;28,25;
31.08.2017;28,5;28,5;28;28;
30.08.2017;28,5;28,5;28,88;28,75;
29.08.2017;28,5;28,25;28,75;28,63;
25.08.2017;28,25;29;29,3;27,25;
24.08.2017;29;27;29,7;27,9;
23.08.2017;27;26,25;27,35;26,01;
22.08.2017;26,25;26,25;26,55;26,48;
21.08.2017;26,25;26,25;26,45;25,7;
18.08.2017;26,25;26,13;26,19;25,7;
17.08.2017;26,13;26,13;26,5;25,56;
16.08.2017;26,13;25,88;26,25;26,12;
15.08.2017;25,88;25;25,88;24,5;
14.08.2017;25;26;25,95;24,5;
10.08.2017;26,25;26,25;27;26,22;
09.08.2017;26,25;27,75;28,5;25,33;
08.08.2017;27,75;27,75;28,5;27,32;
07.08.2017;27,75;27,75;28,4;27,23;
04.08.2017;27,75;27,25;28;27,08;
03.08.2017;27,25;27,25;27,5;27,08;
02.08.2017;27,25;27,25;27,4;27;
01.08.2017;27,25;28;28;27,02;
31.07.2017;28;28;28,6;27,3;
28.07.2017;28;28,5;28;28;
27.07.2017;28,5;29,25;28,75;28;
26.07.2017;29,25;29;29,63;28;
25.07.2017;29;29,25;29,63;28,5;
24.07.2017;29,25;29,5;29,6;28;
21.07.2017;29,5;28;29,5;29;
20.07.2017;28;28;29;27,4;
19.07.2017;28;27,5;28;27,15;
18.07.2017;27,5;28,5;27,8;27;
17.07.2017;28,5;29,25;29,4;28,02;
14.07.2017;29,25;26,5;29,5;26,3;
13.07.2017;26,5;27,5;28;26,2;
12.07.2017;27,5;28,5;28,44;27;
11.07.2017;28,5;29,25;29;28;
10.07.2017;29,25;30,5;30,25;28,5;
07.07.2017;30,5;31,5;31;30;
06.07.2017;31,5;31,5;31,14;31;
05.07.2017;31,5;31,25;31,15;31,15;
04.07.2017;31,25;31,25;31,77;30,3;
03.07.2017;30,5;31,5;30,85;30;
30.06.2017;31,5;32;31,7;31;
29.06.2017;32;32;32,2;32,2;
28.06.2017;32;33,25;32,25;32;
26.06.2017;33,25;33,25;33;32,5;
23.06.2017;33,25;32,5;33,25;32;
22.06.2017;32,5;32,75;32;31,5;
21.06.2017;32,75;33,5;33,11;32;
20.06.2017;33,5;31,75;34;33;
19.06.2017;31,75;30,75;31,82;30;
16.06.2017;30,75;31,25;30,69;30,5;
15.06.2017;31,25;31,25;31,61;31,61;
14.06.2017;31,25;31,5;32;30,73;
13.06.2017;31,5;31,5;31,77;30;
12.06.2017;31,5;31,5;31,5;31;
09.06.2017;31,5;31,75;32;31;
08.06.2017;31,75;32;32,5;31,38;
07.06.2017;32;32,5;32,7;31,25;
06.06.2017;32,5;33,25;32,65;32;
05.06.2017;33,25;33,25;34;32,5;
02.06.2017;33,25;32,5;34,5;32,88;
01.06.2017;32,5;33,5;33;32,1;
31.05.2017;33,25;33,75;34;32,72;
30.05.2017;33,75;33,5;34;32,51;
26.05.2017;33,5;34,5;34,25;31;
25.05.2017;34,5;35,5;35,15;33,5;
24.05.2017;35,5;37,25;37,78;35,1;
23.05.2017;37,25;36;38;35,03;
22.05.2017;36;38;38,45;35;
19.05.2017;38;38,5;38,5;37,5;
18.05.2017;38,5;38,5;38,8;38,04;
17.05.2017;38,5;38,5;38,75;38;
16.05.2017;38,5;38,5;38,89;38;
15.05.2017;38,5;38;38,56;37,5;
12.05.2017;38;38;38,4;37,5;
11.05.2017;38;38;38,5;37,37;
10.05.2017;38;37;38,5;36,83;
09.05.2017;37;36,5;37,1;36,13;
08.05.2017;36,5;35,5;37;35,87;
05.05.2017;35,5;36,5;36,13;35,19;
04.05.2017;36,5;35,25;37;34,72;
03.05.2017;35,25;34,5;36;33,31;
02.05.2017;34,5;33,5;36;33,88;
28.04.2017;33,5;34;35,24;33;
27.04.2017;34;34,75;35,2;33;
26.04.2017;34,75;34;35,7;32;
25.04.2017;32,5;31,75;33;31,74;
24.04.2017;31,75;31,63;32,5;31;
21.04.2017;31,63;29,75;32;29,23;
20.04.2017;29,75;29,75;29,15;29,15;
19.04.2017;29,75;30;30,48;29,2;
18.04.2017;30;30;30,4;29,33;
13.04.2017;30;30,75;30,67;29,91;
11.04.2017;30,75;30,75;30,98;30;
10.04.2017;30,75;31,25;31,2;30;
07.04.2017;31,25;31;31,1;30;
06.04.2017;30,75;31;30,8;30,46;
05.04.2017;31;31;31;30,5;
04.04.2017;31;31;31;29,75;
03.04.2017;30,5;31,5;30,9;30;
31.03.2017;31,5;32;31,75;30,56;
30.03.2017;32;33;33,76;32;
29.03.2017;33;30,25;33,3;30,7;
28.03.2017;28,5;28,5;29;28,3;
27.03.2017;28,5;28,5;28,3;28,2;
24.03.2017;28,5;29,5;29;28,2;
23.03.2017;29,5;29,5;30;29,33;
22.03.2017;29,5;29,5;30;29,15;
21.03.2017;29,5;29,5;29,15;29,13;
20.03.2017;29,5;29,5;30,3;29,25;
17.03.2017;29,5;28,5;30;28,3;
16.03.2017;28,5;28,5;31;28,13;
15.03.2017;28,5;29;29;28;
14.03.2017;29;28,5;30,77;28,33;
13.03.2017;28;28;28,9;27,25;
10.03.2017;28;28;27,25;27,25;
08.03.2017;28,25;27,5;28;27,13;
07.03.2017;27,5;27,5;27,75;26,5;
06.03.2017;27,5;27,75;28,13;26,5;
03.03.2017;27,75;27,75;28,2;27,23;
02.03.2017;27,75;28;28,4;27,63;
01.03.2017;28;27,5;28,4;27,95;
28.02.2017;27,5;28,25;27,86;27;
27.02.2017;28,25;28,25;28,72;27,67;
24.02.2017;28,25;28;28,75;27,67;
23.02.2017;28;28,75;28;27,11;
22.02.2017;28,75;28,5;29;28;
21.02.2017;28,5;29;29,49;28;
20.02.2017;29;30;29,55;28,25;
17.02.2017;30;29,75;30,65;29,11;
16.02.2017;29,75;30,5;30,11;29;
15.02.2017;30,5;29;30,99;28,1;
14.02.2017;29;28;29,24;27,3;
13.02.2017;28;28,25;28,9;27,69;
10.02.2017;28,25;29,5;30;27,69;
09.02.2017;29,5;29;30;29,7;
08.02.2017;29;28,25;28,85;27,73;
07.02.2017;28,25;27,75;28,81;27,89;
06.02.2017;27,75;25,5;28;25,85;
03.02.2017;25,5;24,5;25,81;24,5;
02.02.2017;24,5;25,5;25,05;23,22;
01.02.2017;25,5;27;26,19;25,05;
31.01.2017;27;26,5;26,88;26;
30.01.2017;26,5;28;28,2;26,89;
27.01.2017;28;28;28,25;27,5;
26.01.2017;28;28;28,3;28,3;
25.01.2017;28;28,5;28,4;27,5;
24.01.2017;28,5;29,5;29,6;27,65;
23.01.2017;29,5;28;31,5;28,25;
20.01.2017;28;28,25;28,4;27,67;
19.01.2017;28,25;27,5;28,75;26;
18.01.2017;27,5;27,5;28;27;
17.01.2017;27,5;28,75;28,42;27,1;
16.01.2017;28,75;29,75;29,75;28,15;
13.01.2017;29,75;29,5;30;29,7;
12.01.2017;29,5;29,75;30;29,15;
11.01.2017;29,75;29,25;30,7;29,35;
10.01.2017;29,25;31,13;30,65;28,1;
09.01.2017;31,13;32,5;32,85;30;
06.01.2017;32,5;32,5;32,99;32,15;
05.01.2017;32,5;32,63;34;31,1;
04.01.2017;32,38;29,25;32,41;28,15;
03.01.2017;29,25;27,5;29,63;28;
30.12.2016;27,25;26,75;27,5;27;
29.12.2016;26,75;26,5;27,25;26,63;
28.12.2016;26,5;26,13;27;25,84;
23.12.2016;26,13;25,63;26,5;25,5;
22.12.2016;25,63;25;26,5;24,5;
21.12.2016;25;25;25,38;24,63;
20.12.2016;25;25,13;25,2;24,61;
19.12.2016;25,13;24,38;25;24,34;
16.12.2016;24,38;23,63;24,49;23,48;
15.12.2016;23,63;25,25;26;22,75;
14.12.2016;25,25;25,5;26;25,03;
13.12.2016;25,38;25,25;26;24,8;
12.12.2016;25,13;23,5;25,5;22,6;
09.12.2016;22;22,5;22,4;21,75;
08.12.2016;22,5;22,75;22,5;22,5;
07.12.2016;22,75;23,5;23,35;22,56;
06.12.2016;23,5;23,5;23,34;23,34;
05.12.2016;23,5;23,5;23,5;23,5;
02.12.2016;23,75;23,5;24,5;23,95;
01.12.2016;23,5;23,25;24;22,81;
30.11.2016;23,25;23;23,39;22,8;
29.11.2016;23;22,75;22,48;22,48;
28.11.2016;22,75;22,13;23,5;21,98;
25.11.2016;22,13;22,5;22,13;21,5;
24.11.2016;22,5;22,5;22,9;22,3;
23.11.2016;22,25;21;22,5;21,38;
22.11.2016;21;21,5;20,94;20,5;
21.11.2016;21,5;21,5;21,85;21,75;
18.11.2016;21,5;21,5;21,75;21,11;
17.11.2016;21,5;21,5;21,85;21,15;
16.11.2016;21,5;21,25;21,85;21,11;
15.11.2016;21,25;19,5;22,5;20;
14.11.2016;19,5;19,38;20;19,15;
11.11.2016;19,38;19,38;19,38;19,38;
10.11.2016;19,5;19,5;19,7;19;
09.11.2016;19,5;19,63;19,75;18,88;
08.11.2016;20,38;20,5;20,7;20;
07.11.2016;20,5;20,63;21;20;
04.11.2016;20,63;21,5;21,13;20,11;
03.11.2016;21,5;21,25;22;20,5;
02.11.2016;21,25;21;21,49;21;
01.11.2016;21;19,5;21,39;19,69;
31.10.2016;19,5;19;20;19;
28.10.2016;18,25;18,25;18,65;17,95;
27.10.2016;18,25;18,38;18,25;17,91;
26.10.2016;18,38;18,38;18,38;18,38;
25.10.2016;18,38;18,38;18,63;17,9;
24.10.2016;18,38;18,38;18,7;18,7;
21.10.2016;18,38;18;18,5;17,77;
20.10.2016;18;19;18,5;18;
19.10.2016;19;18,5;19,18;18,73;
18.10.2016;18,5;19,25;19,32;18,09;
17.10.2016;19,25;20;20,3;18,45;
14.10.2016;20;19,63;20,39;19,5;
13.10.2016;19,63;19,25;20,31;19,34;
12.10.2016;19,25;19;19,62;18,8;
11.10.2016;19;18,25;19,5;17,74;
10.10.2016;18,25;16,88;19;16,44;
07.10.2016;15,5;15,88;15,9;15,57;
06.10.2016;15,88;16,25;16;15,65;
05.10.2016;16,25;15,5;16,4;15,5;
04.10.2016;15,5;15,5;15;15;
03.10.2016;15,5;15,5;15,5;15,5;
30.09.2016;15,5;15,5;15,5;15,5;
29.09.2016;15,5;15,5;15,4;15,1;
28.09.2016;15,5;15,5;15;15;
27.09.2016;15,5;15,5;15,5;15;
26.09.2016;15,5;15,5;15,7;15;
23.09.2016;15,5;15,5;14,13;14,13;
22.09.2016;15,5;15,63;15,02;15,02;
21.09.2016;15,63;15,75;15,62;15;
20.09.2016;15,75;15,75;15,65;15,65;
19.09.2016;15,75;15,75;15;15;
16.09.2016;15,75;15,63;15,75;15,38;
15.09.2016;15,63;16,63;16,5;15;
14.09.2016;16,63;17,13;16,77;16,5;
13.09.2016;17,13;17,25;17,38;16,75;
12.09.2016;17,25;17,25;17,38;17,38;
09.09.2016;17,25;17,38;17,09;17;
08.09.2016;17,38;17,63;17,29;17,25;
07.09.2016;17,63;18;18,38;16,5;
06.09.2016;17,75;17,63;18;18;
05.09.2016;17,63;17,63;17,34;17,25;
02.09.2016;17,63;17,38;17,9;17,5;
01.09.2016;17,38;17,13;17,74;17,25;
31.08.2016;17,13;16,75;17,66;16,58;
30.08.2016;16,75;16,5;17;16,5;
26.08.2016;16,5;16,5;16,75;16,74;
25.08.2016;16,5;16,5;16,01;16,01;
24.08.2016;16,5;16,5;16,9;16,13;
23.08.2016;16,5;16,5;16,78;16,11;
22.08.2016;16,5;16,5;16,88;16,78;
19.08.2016;16,5;16,5;16,85;16,75;
18.08.2016;16,5;16,5;17;16,21;
17.08.2016;16,5;16,5;16,5;16,06;
16.08.2016;16,5;15,63;16,5;15,6;
15.08.2016;15,38;15,38;15,73;15,1;
12.08.2016;15,38;15,5;15,68;15,6;
11.08.2016;15,38;15,38;15,66;15,66;
10.08.2016;15,38;15,38;15,6;15,39;
09.08.2016;15,38;15,5;15,51;15,35;
08.08.2016;15,5;15,63;15,98;15,5;
05.08.2016;15,63;15,63;15,44;15,44;
04.08.2016;15,63;15,63;15,44;15,44;
03.08.2016;15,63;15,63;15,44;15,44;
02.08.2016;15,63;15,5;16;15,3;
01.08.2016;15,5;14,38;15,5;14,64;
29.07.2016;14,38;14,38;14,38;14,38;
28.07.2016;14,38;14,38;14,38;14,38;
27.07.2016;14,38;14,38;14,38;14,38;
26.07.2016;14,38;14,38;14,12;14,12;
25.07.2016;14,38;14,5;15;14;
22.07.2016;13,38;13,25;13,28;13,28;
21.07.2016;13,25;13,63;13,89;13,29;
20.07.2016;13,63;12;13,89;12,25;
19.07.2016;12;12;12,25;12,25;
18.07.2016;12;12,13;12,19;11,75;
15.07.2016;12,13;12,13;12,13;12,13;
14.07.2016;12,13;12,13;11,84;11,75;
13.07.2016;12,13;12,13;11,84;11,84;
12.07.2016;12,13;12,13;12,41;12,41;
11.07.2016;12,13;12,13;12,4;12,4;
08.07.2016;12,13;12,13;12,13;12,13;
07.07.2016;12,13;12,13;11,85;11,85;
06.07.2016;12,13;12,13;12,13;12,13;
05.07.2016;12,38;12,38;12,64;12,64;
04.07.2016;12,38;12,38;12,11;12,11;
01.07.2016;12,38;12,38;12,11;12,11;
30.06.2016;12,38;12,25;12,66;11,88;
29.06.2016;12,25;12,5;12,45;12;
28.06.2016;12,5;12,5;12,45;12;
27.06.2016;12,5;12,75;13;12,5;
24.06.2016;12,75;12,75;12,75;12,75;
23.06.2016;13,5;13,5;13,3;13,3;
22.06.2016;13,5;13,5;13,63;13,63;
21.06.2016;13,5;13,5;13,5;13,5;
20.06.2016;13,5;13,5;13,31;13,25;
17.06.2016;13,5;13,5;13,5;13,5;
16.06.2016;13,5;13,5;13,31;13,31;
15.06.2016;13,5;13,5;13,5;13,5;
14.06.2016;13,5;13,63;13,25;13,25;
13.06.2016;13,63;13,75;13,48;13,48;
10.06.2016;13,75;13,75;13,9;13,5;
09.06.2016;13,75;13,75;13,9;13,56;
08.06.2016;13,75;13,63;13,75;13,75;
07.06.2016;13,63;13,63;13,63;13,63;
06.06.2016;13,63;13,63;13,75;13,75;
03.06.2016;13,63;13,63;13,63;13,63;
02.06.2016;13,63;13,63;13,34;13,34;
01.06.2016;13,63;13,63;13,5;13,44;
31.05.2016;13,63;13,63;13,63;13,63;
27.05.2016;13,63;13,63;13,9;13,55;
26.05.2016;13,63;13,63;13,8;13,8;
25.05.2016;13,63;13,63;13,5;13,5;
24.05.2016;13,63;13,63;13,63;13,63;
23.05.2016;13,63;13,63;13,9;13,9;
20.05.2016;13,63;14;13,75;13,41;
19.05.2016;14;14;13,6;13,6;
18.05.2016;14;14;14;14;
17.05.2016;14;14;13,63;13,63;
16.05.2016;14;14;13,63;13,63;
13.05.2016;14;14;13,94;13,8;
12.05.2016;14,13;14;14,39;13,84;
11.05.2016;14,13;13,75;14,39;14;
10.05.2016;13,75;13,75;13,75;13,75;
09.05.2016;13,75;13,75;13,75;13,75;
06.05.2016;13,75;13,88;14;13,65;
05.05.2016;13,88;14;14,45;13,69;
04.05.2016;14;14;14;14;
03.05.2016;14;14;14,4;13,65;
29.04.2016;14;13,88;14;13,59;
28.04.2016;13,88;14;14;13,71;
27.04.2016;14;14;13,85;13,85;
26.04.2016;14;14;14,4;13,85;
25.04.2016;14;14;14,38;13,82;
22.04.2016;14;14;13,75;13,75;
21.04.2016;14;14;14,25;13,7;
20.04.2016;14;14;14,1;13,69;
19.04.2016;14;14;14,1;13,69;
18.04.2016;14;14;14,18;13,6;
15.04.2016;14;14,25;14,41;13,75;
14.04.2016;14,25;14,13;15;14;
13.04.2016;13,25;13,25;13,2;13,2;
12.04.2016;13,25;13,25;13,2;13,2;
11.04.2016;13,25;13,38;14,5;12,32;
08.04.2016;13,38;13,13;13,46;12,9;
07.04.2016;13,13;12,88;13;13;
06.04.2016;12,88;12,63;12,93;12,93;
05.04.2016;12,63;12,63;12,93;12,45;
04.04.2016;12,63;12,63;12,93;12,9;
01.04.2016;12,63;12,63;12,9;12,4;
31.03.2016;12,63;12,63;12,9;12,9;
30.03.2016;12,63;12,63;12,63;12,63;
29.03.2016;12,63;12,5;12,93;12,4;
24.03.2016;12,5;12,5;12,5;12,5;
23.03.2016;12,75;12,75;12,75;12,75;
22.03.2016;12,75;12,75;12,9;12,9;
21.03.2016;12,75;12,63;12,88;12,79;
18.03.2016;12,63;12,75;12,53;12,38;
17.03.2016;12,75;12,63;12,97;12,36;
16.03.2016;12,63;12,63;12,36;12,36;
15.03.2016;12,63;12,75;13,4;12,4;
14.03.2016;12,38;12,38;12;12;
11.03.2016;12,38;12,38;12,38;12,38;
10.03.2016;12,38;12,25;12,15;12,15;
09.03.2016;12,25;12,25;12;12;
08.03.2016;12,25;12,38;12,2;12;
07.03.2016;12,38;12,38;12,3;12;
04.03.2016;12,38;12,63;12,25;12,09;
03.03.2016;12,63;12,63;13;12,35;
02.03.2016;12,63;12,63;12,63;12,63;
01.03.2016;12,63;12,63;12,25;12,25;
29.02.2016;12,63;12,63;12,35;12,25;
26.02.2016;12,63;12,63;12,25;12,25;
25.02.2016;12,63;12,63;12,63;12,63;
24.02.2016;12,63;12,63;12,35;12,35;
23.02.2016;12,63;12,63;12,25;12,25;
22.02.2016;12,63;12,63;12,63;12,63;
19.02.2016;12,63;12,63;12,25;12,25;
18.02.2016;12,63;12,63;12,25;12,25;
17.02.2016;12,63;12,63;12,25;12,25;
16.02.2016;12,63;12,63;12,63;12,63;
15.02.2016;12,63;12,63;12,63;12,63;
12.02.2016;12,63;12,63;12,25;12,25;
11.02.2016;12,63;12,63;12,25;12,25;
10.02.2016;12,63;12,63;12,26;12,25;
09.02.2016;12,63;12,63;12,26;12,26;
08.02.2016;12,63;12,63;12,68;12,26;
05.02.2016;12,63;12,63;12,9;12,9;
04.02.2016;12,63;12,63;12,69;12,26;
03.02.2016;12,63;12,63;12,63;12,63;
02.02.2016;12,63;12,63;12,69;12,68;
01.02.2016;12,63;12,63;12,69;12,69;
29.01.2016;12,63;12,63;12,25;12,25;
28.01.2016;12,63;12,63;12,25;12,25;
27.01.2016;12,63;12,63;12,3;12,3;
26.01.2016;12,63;12,63;12,63;12,63;
25.01.2016;12,63;12,63;12,63;12,63;
22.01.2016;12,63;12,63;12,63;12,63;
21.01.2016;12,63;12,63;12,25;12,25;
20.01.2016;12,63;12,63;12,63;12,63;
19.01.2016;12,63;12,63;12,3;12,25;
18.01.2016;12,63;12,63;12,63;12,63;
15.01.2016;12,63;12,63;12,63;12,63;
14.01.2016;12,63;12,75;12,75;12,28;
13.01.2016;12,75;12,38;12,85;12,6;
12.01.2016;12,38;12,25;12,5;12;
11.01.2016;12,25;12,25;12,25;12,25;
08.01.2016;12,25;12,25;12;12;
07.01.2016;12,25;12,25;12,25;12,25;
06.01.2016;12,25;12,25;12,25;12,25;
05.01.2016;12,25;12,25;12,25;12;
04.01.2016;12,25;12,25;12,3;12,05;
31.12.2015;12,25;12,25;12,3;12,25;
30.12.2015;12,25;12,25;12,3;12;
29.12.2015;12,25;12,25;12;12;
24.12.2015;12,25;12,25;12,3;12,3;
23.12.2015;12,25;12,25;12,33;12,33;
22.12.2015;12,25;12,25;12,25;12,25;
21.12.2015;12,25;12,25;12,25;12,25;
18.12.2015;12,25;12,75;12,5;11,75;
17.12.2015;12,75;12,75;12,75;12,75;
16.12.2015;12,75;12,5;12,73;12,63;
15.12.2015;12,5;12,63;12,26;12,26;
14.12.2015;12,63;12,63;12,81;12,81;
11.12.2015;12,63;13,25;12,75;12,5;
10.12.2015;13,25;13,13;13;12,75;
09.12.2015;13,13;13,13;13,25;12,75;
08.12.2015;13,13;13,13;13,05;12,75;
07.12.2015;13,13;13,13;13,13;13,13;
04.12.2015;13,25;13,5;13,5;12,75;
03.12.2015;13,5;13,5;13,5;13,5;
02.12.2015;13,5;13,5;13,5;13,5;
01.12.2015;13,5;13,5;13,3;13,3;
30.11.2015;13,5;13,25;13,3;13,3;
27.11.2015;13,25;13,25;13,25;13,25;
26.11.2015;13,25;12,88;13,3;12,75;
25.11.2015;12,88;13,25;13,1;12,75;
24.11.2015;13,25;13,88;13,5;13,5;
23.11.2015;13,88;13,88;13,65;13,65;
20.11.2015;13,88;13,88;14,04;13,6;
19.11.2015;13,88;13,88;13,6;13,6;
18.11.2015;13,88;13,88;13,88;13,88;
17.11.2015;13,88;13,88;13,88;13,88;
16.11.2015;13,88;13,88;13,88;13,88;
13.11.2015;13,88;13,88;13,6;13,6;
12.11.2015;13,88;13,88;14,04;14,04;
11.11.2015;13,88;13,88;14,04;14,04;
10.11.2015;13,88;13,88;13,61;13,6;
09.11.2015;13,88;13,88;13,61;13,6;
06.11.2015;13,88;13,88;13,88;13,88;
05.11.2015;13,88;14;13,61;13,61;
04.11.2015;14;14;14,18;14,18;
03.11.2015;14;13,88;14,25;13,77;
02.11.2015;13,88;13,88;14,15;14,15;
