Date,close,open,high,low
42710,53.93,54.5,54.94,53.51
42711,53,53.94,54.23,52.92
42712,53.89,53.15,54.05,52.81
42713,54.33,53.97,54.46,53.77
42716,55.69,55.88,57.89,55.11
42717,55.72,55.7,56.44,55.13
42718,53.9,55.16,55.81,53.52
42719,54.02,53.76,54.5,53.15
42720,55.21,54.11,55.38,53.71
42723,54.92,55.4,55.8,54.69
42724,55.35,55.02,55.92,54.75
42725,54.46,55.52,55.87,54.32
42726,55.05,54.55,55.23,54.05
42727,55.16,54.84,55.25,54.26
42731,56.09,55.18,57.15,55.04
42732,56.22,56.06,56.56,55.89
42733,56.14,56.01,56.63,55.91
42734,56.82,57,57.2,56.46
42738,55.47,57.05,58.37,55.3
42739,56.46,55.73,56.55,55.33
42740,56.89,56.35,57.35,56.01
42741,57.1,56.88,57.47,56.28
42744,54.94,56.81,57,54.74
42745,53.64,54.95,55.36,53.58
42746,55.1,53.8,55.67,53.7
42747,56.01,55.19,56.43,55.01
42748,55.45,56,56.21,55.28
42751,55.86,55.64,55.92,55.19
42752,55.47,55.74,56.95,55.4
42753,53.92,55.48,55.9,53.77
42754,54.16,54.29,54.77,53.9
42755,55.49,54.33,55.8,54.18
42758,55.23,55.7,55.75,54.65
42759,55.44,55.42,55.87,55.07
42760,55.08,55.24,55.65,54.75
42761,56.24,55.39,56.55,55.21
42762,55.52,56.09,56.5,54.86
42765,55.23,55.47,55.7,54.97
42766,55.7,55.25,56,54.9
42767,56.8,55.55,56.83,55.36
42768,56.56,56.53,57.45,56.33
42769,56.81,56.92,57.3,56.39
42772,55.72,56.85,57.13,55.65
42773,55.05,55.91,55.98,54.58
42774,55.12,54.5,55.68,54.44
42775,55.63,55.3,55.92,55.23
42776,56.7,55.66,56.88,55.59
42779,55.59,56.68,56.81,55.41
42780,55.97,55.75,56.46,55.53
42781,55.75,55.82,56.25,55.56
42782,55.65,55.74,56.24,55.13
42783,55.81,55.73,55.88,55.1
42786,56.18,55.9,56.42,55.7
42787,56.66,56.17,57.31,56.1
42788,55.84,56.74,57.01,55.64
42789,56.58,56.2,57.26,56.18
42790,55.99,56.4,56.66,55.74
42793,55.93,55.96,56.77,55.86
42794,55.59,56.02,56.15,55.23
42795,56.36,56.45,57.05,56.24
42796,55.08,56.31,56.44,55.03
42797,55.9,55.18,55.95,55.09
42800,56.01,55.8,56.25,55.32
42801,55.92,55.95,56.65,55.56
42802,53.11,55.63,55.77,52.93
42803,52.19,53.49,53.86,51.5
42804,51.37,52.33,53.02,51.14
42807,51.35,51.49,51.7,50.85
42808,50.92,51.34,51.86,50.25
42809,51.81,51.5,52.15,51.36
42810,51.74,52.08,52.65,51.5
42811,51.76,51.74,52.18,51.53
42814,51.62,51.8,51.94,51.01
42815,50.96,51.7,52.22,50.73
42816,50.64,50.86,50.98,49.71
42817,50.56,50.83,51.1,50.25
42818,50.8,50.64,51.06,50.4
42821,50.75,51.03,51.1,50.03
42822,51.33,50.77,51.87,50.77
42823,52.42,51.43,52.48,51.36
42824,52.96,52.39,53.1,52.03
42825,52.83,52.83,53.45,52.35
42828,53.12,53.62,53.74,53.03
42829,54.17,53.18,54.38,52.73
42830,54.36,54.22,55.09,53.97
42831,54.89,54.13,55,54.02
42832,55.24,54.88,56.08,54.57
42835,55.98,55.19,56.05,55.19
42836,56.23,56.08,56.3,55.45
42837,55.86,56.28,56.65,55.5
42838,55.89,55.66,56.06,55.56
42842,55.36,55.55,55.98,55.29
42843,54.89,55.39,55.48,54.61
42844,52.93,54.78,55.2,52.58
42845,52.99,53.09,53.55,52.68
42846,51.96,53,53.29,51.57
42849,51.6,52.11,52.57,51.42
42850,52.1,51.6,52.39,51.3
42851,51.82,51.81,52.46,51.38
42852,51.44,51.57,51.76,50.45
42853,51.73,51.58,52.12,51.31
42856,51.52,51.88,51.97,51.22
42857,50.46,51.39,52.16,50.14
42858,50.79,50.99,51.14,50.2
42859,48.38,50.59,50.73,48.16
42860,49.1,48.45,49.63,46.64
42863,49.34,49.27,49.92,48.48
42864,48.73,49.44,49.72,48.39
42865,50.22,48.95,50.63,48.81
42866,50.77,50.28,51.16,50.25
42867,50.84,50.76,51.09,50.33
42870,51.82,50.89,52.63,50.74
42871,51.65,51.88,52.36,51.1
42872,52.21,51.2,52.61,51.04
42873,52.51,52.19,52.74,51.11
42874,53.61,52.57,53.82,52.55
42877,53.87,53.85,54.37,53.66
42878,54.15,53.87,54.43,53.2
42879,53.96,54.14,54.62,53.66
42880,51.46,54.15,54.67,51.03
42881,52.15,51.38,52.3,50.71
42884,52.29,52.24,52.61,51.86
42885,51.84,52.25,52.35,51.19
42886,50.31,51.92,51.92,49.81
42887,50.63,51.17,51.45,50.23
42888,49.95,50.23,50.52,48.95
42891,49.47,49.87,50.74,49.04
42892,50.12,49.57,50.3,49
42893,48.06,49.97,50.14,47.96
42894,47.86,48.26,48.6,47.56
42895,48.15,47.79,48.56,47.4
42898,48.29,48.06,49.15,48.01
42899,48.72,48.32,48.82,47.87
42900,47,48.18,48.69,46.74
42901,46.92,46.8,47.2,46.7
42902,47.37,46.82,47.61,46.81
42905,46.91,47.21,47.76,46.77
42906,46.02,46.96,47.23,45.42
42907,44.82,45.89,46.63,44.35
42908,45.22,44.81,45.79,44.53
42909,45.54,45.28,45.75,45.03
42912,45.83,45.63,46.24,45.04
42913,46.65,45.85,47.06,45.79
42914,47.31,46.25,47.47,46.25
42915,47.42,47.39,48.03,47.14
42916,47.92,47.46,48.12,47.46
42919,49.68,48.95,49.71,48.54
42920,49.61,49.63,49.9,49.29
42921,47.79,49.67,49.84,47
42922,48.11,48.28,49.18,47.77
42923,46.71,47.76,47.76,46.28
42926,46.88,46.84,47.38,46.11
42927,47.52,46.99,48.21,46.29
42928,47.74,48.21,48.79,47.35
42929,48.42,47.7,48.53,47.18
42930,48.91,48.37,49.11,48.15
42933,48.42,49.14,49.26,48.31
42934,48.84,48.4,49.41,48.24
42935,49.7,48.7,49.81,48.58
42936,49.3,49.65,50.19,49.19
42937,48.06,49.33,49.65,47.81
42940,48.6,47.96,48.77,47.68
42941,50.2,48.64,50.91,48.63
42942,50.97,50.63,51.06,50.07
42943,51.49,50.86,51.64,50.5
42944,52.52,51.6,52.7,51.31
42947,52.65,52.6,52.92,52.2
42948,51.78,52.7,52.93,50.88
42949,52.36,51.38,52.43,51.18
42950,52.01,52.24,52.89,51.77
42951,52.42,51.97,52.52,51.43
42954,52.37,52.39,52.53,51.37
42955,52.14,52.24,52.73,51.82
42956,52.7,51.99,52.85,51.81
42957,51.9,52.72,53.64,51.67
42958,52.1,51.94,52.28,51.3
42961,50.73,52.02,52.38,50.55
42962,50.8,50.65,51.15,50.02
42963,50.27,50.98,51.4,50.15
42964,51.03,50.4,51.12,50
42965,52.72,50.89,52.96,50.78
42968,51.66,53,53,51.3
42969,51.87,51.78,52.28,51.39
42970,52.57,51.68,52.63,51.45
42971,52.04,52.55,52.71,51.61
42972,52.41,52.3,52.68,51.93
42975,51.89,52.38,52.84,51.52
42976,52,52.04,52.19,51.36
42977,50.86,51.97,52.01,50.58
42978,52.38,50.58,52.43,50.56
42979,52.75,52.84,52.95,52.24
42982,52.34,52.85,52.85,51.99
42983,53.38,52.3,53.66,52.09
42984,54.2,53.16,54.31,53.09
42985,54.49,54.13,54.67,53.89
42986,53.78,54.54,54.87,53.57
42989,53.84,53.82,54.14,53.04
42990,54.27,53.77,54.44,53.42
42991,55.16,54.18,55.21,54.03
42992,55.47,55.02,55.99,54.93
42993,55.62,55.29,55.85,54.86
42996,55.48,55.59,55.95,54.82
42997,55.14,55.48,55.89,54.89
42998,56.29,55.35,56.48,55.26
42999,56.43,56.17,56.53,55.76
43000,56.86,56.5,56.91,56.22
43003,59.02,56.87,59.25,56.7
43004,58.44,59.05,59.49,57.77
43005,57.9,58.57,58.89,57.57
43006,57.41,57.7,58.65,56.85
43007,57.54,57.6,57.8,57.14
43010,56.12,56.73,56.76,55.5
43011,56,56.1,56.4,55.7
43012,55.8,55.67,56.2,55.38
43013,57,55.77,57.24,55.7
43014,55.62,56.99,57.28,55.13
43017,55.79,55.5,55.98,55.06
43018,56.61,55.78,56.91,55.73
43019,56.94,56.56,57.09,56.51
43020,56.25,56.74,56.83,55.88
43021,57.17,56.44,57.57,56.34
43024,57.82,57.28,58.47,57.12
43025,57.88,57.78,58.35,57.18
43026,58.15,58.16,58.54,57.74
43027,57.23,58.24,58.3,57.02
43028,57.75,57.32,57.94,56.6
43031,57.37,57.95,58.05,57.27
43032,58.33,57.41,58.57,57.04
43033,58.44,58.44,58.74,57.85
43034,59.3,58.42,59.55,58.05
43035,60.44,59.37,60.65,58.82
43038,60.9,60.66,61,60.14
43039,61.37,60.86,61.41,60.53
43040,60.49,61.07,61.7,60
43041,60.62,60.5,60.86,60.02
43042,62.07,60.88,62.23,60.6
43045,64.27,62.27,64.44,62.08
43046,63.69,64.12,64.65,63.5
43047,63.49,63.69,64.64,62.95
43048,63.93,63.52,64.25,63.26
43049,63.52,63.8,64.27,63.35
43052,63.16,63.68,63.77,62.61
43053,62.21,63.06,63.17,61.21
43054,61.87,61.55,62.13,61.3
43055,61.36,61.88,62.15,61.25
43056,62.72,61.41,62.92,61.08
43059,62.22,62.8,62.8,61.44
43060,62.57,62.1,62.87,62.07
43061,63.32,62.78,63.43,62.62
43062,63.55,63.24,63.57,62.88
43063,63.86,63.35,63.95,63.28
43066,63.84,63.8,63.99,63.1
43067,63.61,63.78,63.89,63.1
43068,63.11,63.3,64.07,62.5
43069,63.57,63.28,64.21,63.21
43070,63.73,62.74,64.32,62.59
43073,62.45,63.5,63.68,62.31
43074,62.86,62.45,63.15,62.12
43075,61.22,62.64,62.93,61.13
43076,62.2,61.3,62.26,61.15
43077,63.4,62.08,63.64,62.01
43080,64.69,63.29,64.93,62.99
43081,63.34,64.66,65.83,63.07
43082,62.44,63.8,64.32,62.36
43083,63.31,62.81,63.5,62.01
43084,63.23,63.39,63.68,63.08
43087,63.41,63.36,63.91,63
43088,63.8,63.41,63.91,63.3
43089,64.56,63.83,64.6,63.67
43090,64.9,64.49,64.93,64.2
43091,65.25,64.63,65.28,64.38
43095,67.02,65.2,67.1,65
43096,66.44,66.76,66.94,66.03
43097,66.72,66.43,66.85,66.23
43098,66.87,66.15,66.98,66.15
43102,66.57,66.55,67.29,66.24
43103,67.84,66.54,68.03,66.4
43104,68.07,67.89,68.27,67.62
43105,67.62,67.97,68.11,67.26
43108,67.78,67.8,67.99,67.44
43109,68.82,68,69.29,67.7
43110,69.2,69.12,69.37,68.75
43111,69.26,69.15,70.05,69
43112,69.87,69.15,69.93,68.59
43115,70.26,69.88,70.37,69.55
43116,69.15,70.05,70.13,68.83
43117,69.38,69.35,69.59,68.55
43118,69.31,69.53,69.63,68.8
43119,68.61,69.01,69.08,68.28
43122,69.03,68.8,69.51,68.39
43123,69.96,69.17,70.24,69.12
43124,70.53,69.97,70.94,69.54
43125,70.42,70.95,71.28,69.97
43126,70.52,70.07,70.83,70.05
43129,69.46,70.47,70.64,69.07
43130,69.02,69.3,69.39,68.4
43131,69.05,68.43,69.15,68.33
43132,69.65,69,69.97,68.81
43133,68.58,70,70.02,67.96
43136,67.62,68.15,68.46,66.9
43137,66.86,67.02,67.6,66.53
43138,65.51,67.2,67.72,65.16
43139,64.81,65.28,65.6,64.1
43140,62.79,64.44,64.64,61.77
43143,62.59,62.5,64.4,62.5
43144,62.72,62.85,63.1,61.76
43145,64.36,62.84,64.58,61.95
43146,64.33,64.44,65.15,63.12
43147,64.84,64.66,65.22,64.19
43150,65.67,64.96,65.9,64.84
43151,65.25,65.64,65.81,64.78
43152,65.42,65.05,65.53,64.4
43153,66.39,64.91,66.56,64.62
43154,67.31,66.3,67.37,65.79
43157,67.5,67.29,67.9,66.72
43158,66.63,67.57,67.61,66.32
43159,65.78,66.41,66.87,65.43
43160,63.83,64.57,65.04,63.19
43161,64.37,64.07,64.64,63.2
43164,65.54,64.65,65.88,64.1
43165,65.79,65.74,66.16,65.3
43166,64.34,65.23,65.8,63.83
43167,63.61,64.51,64.56,63.43
43168,65.49,63.93,65.63,63.69
43171,64.95,65.5,65.86,64.18
43172,64.64,64.92,65.68,64.05
43173,64.89,64.73,65.21,64.06
43174,65.12,64.9,65.38,64.61
43175,66.21,65.07,66.42,64.88
43178,66.05,66.01,66.39,65.39
43179,67.42,66.15,67.88,66.15
43180,69.47,67.61,69.86,67.48
43181,68.91,69.63,69.7,68.58
43182,70.45,69.11,70.57,68.87
43185,70.12,70.43,71.05,69.67
43186,70.11,70.13,71.03,69.45
43187,69.53,69.72,70.25,68.78
43188,70.27,69.86,70.44,69.1
43192,67.64,69.32,70.04,67.49
43193,68.12,67.63,68.46,67.62
43194,68.02,68.15,68.28,66.69
43195,68.33,68.36,68.93,67.73
43196,67.11,68.09,68.62,66.86
43199,68.65,67.1,68.8,67
43200,71.04,68.46,71.34,68.46
43201,72.06,71.03,73.09,70.57
43202,72.02,72.09,72.49,71.1
43203,72.58,71.94,72.88,71.56
43206,71.42,72.7,72.85,71.11
43207,71.58,71.65,71.89,70.83
43208,73.48,71.72,73.93,71.66
43209,73.78,73.72,74.75,73.46
43210,74.06,73.94,74.2,72.83
43213,74.71,73.77,75.1,73.13
43214,73.86,75.09,75.47,73.68
43215,74,74,74.19,73.17
43216,74.74,74.23,74.97,74.11
43217,74.64,74.72,75.03,74.35
43220,75.17,74.62,75.41,73.47
43221,73.13,74.65,74.98,72.74
43222,73.36,73.28,73.63,72.38
43223,73.62,73.07,74.09,72.47
43224,74.87,73.74,75.08,73.24
43227,76.17,75,76.34,74.83
43228,74.85,75.6,76.18,73.1
43229,77.21,76.19,77.43,76.08
43230,77.47,77.44,78,76.51
43231,77.12,77.55,77.6,76.95
43234,78.23,77.05,78.53,76.55
43235,78.43,78.42,79.47,77.9
43236,79.28,78.1,79.35,77.61
43237,79.3,79.26,80.5,79.12
