;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV;USDINV
;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX;FX
Price Date;01/01/2020;01/02/2020;01/03/2020;01/04/2020;01/05/2020;01/06/2020;01/07/2020;01/08/2020;01/09/2020;01/10/2020;01/11/2020;01/12/2020;01/01/2021;01/02/2021;01/03/2021;01/04/2021;01/05/2021;01/06/2021;01/07/2021;01/08/2021;01/09/2021;01/10/2021;01/11/2021;01/12/2021;01/01/2022;01/02/2022;01/03/2022;01/04/2022;01/05/2022;01/06/2022;01/07/2022;01/08/2022;01/09/2022;01/10/2022;01/11/2022;01/12/2022;01/01/2023;01/02/2023;01/03/2023;01/04/2023;01/05/2023;01/06/2023;01/07/2023;01/08/2023;01/09/2023;01/10/2023;01/11/2023;01/12/2023;01/01/2024;01/02/2024;01/03/2024;01/04/2024;01/05/2024;01/06/2024;01/07/2024;01/08/2024;01/09/2024;01/10/2024;01/11/2024;01/12/2024;01/01/2025;01/02/2025;01/03/2025;01/04/2025;01/05/2025;01/06/2025;01/07/2025;01/08/2025;01/09/2025;01/10/2025;01/11/2025;01/12/2025;01/01/2026;01/02/2026;01/03/2026;01/04/2026;01/05/2026;01/06/2026;01/07/2026;01/08/2026;01/09/2026;01/10/2026;01/11/2026;01/12/2026;01/01/2027;01/02/2027;01/03/2027;01/04/2027;01/05/2027;01/06/2027
09/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0565;1,0576;1,0592;1,0611;1,0632;1,0654;1,0676;1,0699;1,0723;1,0747;1,0771;1,0793;1,0816;1,0839;1,0857;1,0875;1,0893;1,0911;1,0929;1,0947;1,0966;1,0984;1,1002;1,102;1,1037;1,1054;1,1069;1,1084;1,1099;1,1113;1,1128;1,1142;1,1156;1,117;1,1184;1,1199;1,1213;1,1228;1,1242;1,1257;1,1271;1,1286;1,13;1,1314;1,1329;1,1343;1,1357;1,1371;1,1386;1,14;1,1415;1,1429;1,1444;1,1458;1,1473;1,1487;1,1501;1,1515;1,1529;0;0;0
10/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,053;1,054;1,0557;1,0576;1,0596;1,0618;1,0641;1,0663;1,0687;1,0711;1,0736;1,0759;1,0782;1,0805;1,0823;1,0841;1,0859;1,0877;1,0894;1,0912;1,093;1,0949;1,0967;1,0984;1,1001;1,1018;1,1033;1,1047;1,1062;1,1076;1,109;1,1104;1,1117;1,1131;1,1145;1,1159;1,1173;1,1188;1,1202;1,1216;1,123;1,1244;1,1258;1,1272;1,1285;1,1299;1,1313;1,1327;1,1341;1,1356;1,137;1,1384;1,1398;1,1412;1,1426;1,1439;1,1453;1,1467;1,1481;0;0;0
11/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,053;1,054;1,0556;1,0575;1,0596;1,0619;1,0642;1,0665;1,069;1,0715;1,074;1,0764;1,0788;1,0811;1,083;1,0849;1,0868;1,0887;1,0906;1,0925;1,0944;1,0964;1,0983;1,1001;1,1019;1,1037;1,1052;1,1067;1,1083;1,1097;1,1112;1,1127;1,1141;1,1156;1,117;1,1185;1,12;1,1215;1,123;1,1244;1,1259;1,1274;1,1289;1,1303;1,1318;1,1332;1,1347;1,1361;1,1376;1,1391;1,1406;1,142;1,1435;1,145;1,1465;1,1479;1,1494;1,1508;1,1523;0;0;0
12/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0368;1,0377;1,0394;1,0413;1,0433;1,0456;1,0478;1,05;1,0525;1,0549;1,0574;1,0597;1,0621;1,0644;1,0663;1,0682;1,0701;1,072;1,074;1,0759;1,0778;1,0797;1,0817;1,0835;1,0853;1,0871;1,0887;1,0902;1,0918;1,0933;1,0948;1,0963;1,0977;1,0992;1,1007;1,1022;1,1037;1,1052;1,1067;1,1082;1,1097;1,1111;1,1126;1,1141;1,1156;1,117;1,1185;1,12;1,1215;1,1231;1,1246;1,1261;1,1276;1,129;1,1305;1,132;1,1335;1,1349;1,1364;0;0;0
13/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0403;1,0412;1,0428;1,0448;1,0468;1,0491;1,0513;1,0536;1,0561;1,0586;1,0611;1,0635;1,0659;1,0683;1,0703;1,0723;1,0743;1,0763;1,0783;1,0803;1,0823;1,0843;1,0863;1,0882;1,09;1,0919;1,0935;1,0951;1,0966;1,0981;1,0996;1,1011;1,1026;1,104;1,1055;1,107;1,1085;1,1101;1,1116;1,1131;1,1146;1,1161;1,1176;1,1191;1,1205;1,122;1,1235;1,125;1,1265;1,128;1,1295;1,131;1,1326;1,134;1,1355;1,137;1,1385;1,14;1,1415;0;0;0
14/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0403;1,0412;1,0428;1,0448;1,0468;1,0491;1,0513;1,0536;1,0561;1,0586;1,0611;1,0635;1,0659;1,0683;1,0703;1,0723;1,0743;1,0763;1,0783;1,0803;1,0823;1,0843;1,0863;1,0882;1,09;1,0919;1,0935;1,0951;1,0966;1,0981;1,0996;1,1011;1,1026;1,104;1,1055;1,107;1,1085;1,1101;1,1116;1,1131;1,1146;1,1161;1,1176;1,1191;1,1205;1,122;1,1235;1,125;1,1265;1,128;1,1295;1,131;1,1326;1,134;1,1355;1,137;1,1385;1,14;1,1415;0;0;0
15/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0403;1,0412;1,0428;1,0448;1,0468;1,0491;1,0513;1,0536;1,0561;1,0586;1,0611;1,0635;1,0659;1,0683;1,0703;1,0723;1,0743;1,0763;1,0783;1,0803;1,0823;1,0843;1,0863;1,0882;1,09;1,0919;1,0935;1,0951;1,0966;1,0981;1,0996;1,1011;1,1026;1,104;1,1055;1,107;1,1085;1,1101;1,1116;1,1131;1,1146;1,1161;1,1176;1,1191;1,1205;1,122;1,1235;1,125;1,1265;1,128;1,1295;1,131;1,1326;1,134;1,1355;1,137;1,1385;1,14;1,1415;0;0;0
16/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0409;1,0432;1,0461;1,048;1,05;1,0521;1,0544;1,0566;1,0591;1,0615;1,064;1,0663;1,0686;1,071;1,0728;1,0746;1,0764;1,0782;1,08;1,0818;1,0837;1,0855;1,0874;1,0891;1,0909;1,0926;1,0941;1,0956;1,0971;1,0986;1,1;1,1014;1,1029;1,1043;1,1057;1,1071;1,1086;1,11;1,1114;1,1129;1,1143;1,1158;1,1172;1,1186;1,1201;1,1215;1,1229;1,1243;1,1258;1,1272;1,1286;1,1301;1,1315;1,133;1,1344;1,1358;1,1372;1,1386;1,14;0;0;0
17/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0539;1,0549;1,0567;1,0587;1,0607;1,0628;1,065;1,0673;1,0698;1,0722;1,0746;1,077;1,0793;1,0817;1,0835;1,0854;1,0872;1,0891;1,0909;1,0928;1,0947;1,0966;1,0984;1,1002;1,102;1,1038;1,1053;1,1068;1,1083;1,1097;1,1112;1,1126;1,114;1,1154;1,1168;1,1182;1,1197;1,1211;1,1225;1,124;1,1254;1,1268;1,1283;1,1297;1,1311;1,1325;1,1339;1,1353;1,1368;1,1382;1,1396;1,1411;1,1425;1,144;1,1454;1,1468;1,1482;1,1496;1,151;0;0;0
18/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,047;1,0478;1,0496;1,0515;1,0536;1,0556;1,0578;1,06;1,0624;1,0648;1,0672;1,0694;1,0717;1,074;1,0757;1,0775;1,0792;1,081;1,0828;1,0845;1,0864;1,0882;1,09;1,0917;1,0934;1,0951;1,0965;1,0979;1,0994;1,1007;1,1021;1,1034;1,1048;1,1061;1,1074;1,1088;1,1102;1,1116;1,1129;1,1143;1,1157;1,117;1,1184;1,1197;1,1211;1,1224;1,1238;1,1251;1,1265;1,1279;1,1292;1,1306;1,132;1,1333;1,1347;1,1361;1,1374;1,1387;1,1401;0;0;0
19/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0594;1,0602;1,062;1,064;1,0659;1,0679;1,0701;1,0723;1,0747;1,077;1,0793;1,0816;1,0838;1,0861;1,0878;1,0895;1,0912;1,0929;1,0946;1,0963;1,0981;1,0998;1,1016;1,1033;1,105;1,1066;1,1081;1,1095;1,1109;1,1123;1,1136;1,115;1,1163;1,1177;1,119;1,1204;1,1218;1,1231;1,1245;1,1259;1,1273;1,1286;1,13;1,1313;1,1327;1,134;1,1354;1,1367;1,1381;1,1395;1,1409;1,1422;1,1436;1,145;1,1463;1,1477;1,149;1,1503;1,1517;0;0;0
20/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0541;1,0548;1,0567;1,0586;1,0606;1,0626;1,0647;1,0669;1,0693;1,0716;1,074;1,0763;1,0786;1,0808;1,0826;1,0844;1,0862;1,088;1,0898;1,0915;1,0933;1,0951;1,0969;1,0987;1,1004;1,1021;1,1035;1,105;1,1064;1,1077;1,1091;1,1105;1,1118;1,1132;1,1145;1,1159;1,1172;1,1186;1,12;1,1214;1,1227;1,1241;1,1255;1,1268;1,1282;1,1295;1,1308;1,1322;1,1336;1,135;1,1363;1,1377;1,1391;1,1404;1,1418;1,1432;1,1445;1,1459;1,1472;0;0;0
21/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0541;1,0548;1,0567;1,0586;1,0606;1,0626;1,0647;1,0669;1,0693;1,0716;1,074;1,0763;1,0786;1,0808;1,0826;1,0844;1,0862;1,088;1,0898;1,0915;1,0933;1,0951;1,0969;1,0987;1,1004;1,1021;1,1035;1,105;1,1064;1,1077;1,1091;1,1105;1,1118;1,1132;1,1145;1,1159;1,1172;1,1186;1,12;1,1214;1,1227;1,1241;1,1255;1,1268;1,1282;1,1295;1,1308;1,1322;1,1336;1,135;1,1363;1,1377;1,1391;1,1404;1,1418;1,1432;1,1445;1,1459;1,1472;0;0;0
22/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0541;1,0548;1,0567;1,0586;1,0606;1,0626;1,0647;1,0669;1,0693;1,0716;1,074;1,0763;1,0786;1,0808;1,0826;1,0844;1,0862;1,088;1,0898;1,0915;1,0933;1,0951;1,0969;1,0987;1,1004;1,1021;1,1035;1,105;1,1064;1,1077;1,1091;1,1105;1,1118;1,1132;1,1145;1,1159;1,1172;1,1186;1,12;1,1214;1,1227;1,1241;1,1255;1,1268;1,1282;1,1295;1,1308;1,1322;1,1336;1,135;1,1363;1,1377;1,1391;1,1404;1,1418;1,1432;1,1445;1,1459;1,1472;0;0;0
23/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0689;1,0694;1,0713;1,0733;1,0753;1,0773;1,0796;1,0818;1,0842;1,0866;1,089;1,0913;1,0936;1,0959;1,0977;1,0995;1,1013;1,1031;1,1049;1,1067;1,1085;1,1104;1,1122;1,1139;1,1157;1,1174;1,1189;1,1204;1,1218;1,1232;1,1246;1,126;1,1273;1,1287;1,1301;1,1315;1,1329;1,1343;1,1357;1,1371;1,1385;1,1398;1,1412;1,1426;1,144;1,1453;1,1467;1,1481;1,1495;1,1509;1,1523;1,1537;1,1551;1,1565;1,1579;1,1593;1,1606;1,162;1,1634;0;0;0
24/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0721;1,0726;1,0745;1,0765;1,0785;1,0804;1,0826;1,0847;1,087;1,0893;1,0916;1,0938;1,096;1,0982;1,0999;1,1016;1,1033;1,105;1,1067;1,1083;1,1101;1,1118;1,1135;1,1151;1,1168;1,1184;1,1198;1,1212;1,1226;1,1239;1,1252;1,1265;1,1278;1,1291;1,1304;1,1317;1,133;1,1343;1,1356;1,1369;1,1382;1,1395;1,1409;1,1422;1,1434;1,1447;1,146;1,1474;1,1487;1,15;1,1513;1,1526;1,1539;1,1552;1,1565;1,1578;1,1591;1,1604;1,1617;0;0;0
25/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0684;1,0689;1,0707;1,0727;1,0746;1,0766;1,0787;1,0809;1,0832;1,0855;1,0878;1,09;1,0922;1,0943;1,0961;1,0979;1,0996;1,1013;1,1031;1,1048;1,1065;1,1082;1,11;1,1116;1,1133;1,1149;1,1163;1,1177;1,119;1,1203;1,1216;1,1228;1,1241;1,1253;1,1266;1,1279;1,1292;1,1305;1,1317;1,133;1,1343;1,1356;1,1368;1,1381;1,1394;1,1406;1,1419;1,1432;1,1445;1,1458;1,147;1,1483;1,1496;1,1509;1,1521;1,1534;1,1547;1,1559;1,1572;0;0;0
26/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0716;1,072;1,0738;1,0757;1,0777;1,0797;1,0818;1,0839;1,0862;1,0886;1,0909;1,0931;1,0952;1,0974;1,0991;1,1009;1,1027;1,1044;1,1062;1,1079;1,1097;1,1114;1,1132;1,1149;1,1166;1,1183;1,1197;1,1211;1,1224;1,1237;1,125;1,1263;1,1275;1,1288;1,1301;1,1314;1,1327;1,134;1,1353;1,1366;1,1379;1,1391;1,1404;1,1417;1,143;1,1442;1,1455;1,1468;1,1481;1,1494;1,1507;1,152;1,1533;1,1546;1,1559;1,1572;1,1585;1,1597;1,161;0;0;0
27/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0728;1,0731;1,075;1,0769;1,0788;1,0807;1,0828;1,0849;1,0872;1,0895;1,0918;1,0939;1,0961;1,0982;1,0999;1,1015;1,1032;1,1049;1,1065;1,1082;1,1098;1,1115;1,1132;1,1148;1,1164;1,1181;1,1194;1,1207;1,122;1,1233;1,1245;1,1258;1,127;1,1282;1,1294;1,1307;1,132;1,1332;1,1345;1,1358;1,137;1,1383;1,1395;1,1407;1,142;1,1432;1,1444;1,1457;1,1469;1,1482;1,1494;1,1507;1,152;1,1532;1,1545;1,1557;1,1569;1,1582;1,1594;0;0;0
28/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0728;1,0731;1,075;1,0769;1,0788;1,0807;1,0828;1,0849;1,0872;1,0895;1,0918;1,0939;1,0961;1,0982;1,0999;1,1015;1,1032;1,1049;1,1065;1,1082;1,1098;1,1115;1,1132;1,1148;1,1164;1,1181;1,1194;1,1207;1,122;1,1233;1,1245;1,1258;1,127;1,1282;1,1294;1,1307;1,132;1,1332;1,1345;1,1358;1,137;1,1383;1,1395;1,1407;1,142;1,1432;1,1444;1,1457;1,1469;1,1482;1,1494;1,1507;1,152;1,1532;1,1545;1,1557;1,1569;1,1582;1,1594;0;0;0
29/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0728;1,0731;1,075;1,0769;1,0788;1,0807;1,0828;1,0849;1,0872;1,0895;1,0918;1,0939;1,0961;1,0982;1,0999;1,1015;1,1032;1,1049;1,1065;1,1082;1,1098;1,1115;1,1132;1,1148;1,1164;1,1181;1,1194;1,1207;1,122;1,1233;1,1245;1,1258;1,127;1,1282;1,1294;1,1307;1,132;1,1332;1,1345;1,1358;1,137;1,1383;1,1395;1,1407;1,142;1,1432;1,1444;1,1457;1,1469;1,1482;1,1494;1,1507;1,152;1,1532;1,1545;1,1557;1,1569;1,1582;1,1594;0;0;0
30/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0728;1,0731;1,075;1,0769;1,0788;1,0807;1,0828;1,0849;1,0872;1,0895;1,0918;1,0939;1,0961;1,0982;1,0999;1,1015;1,1032;1,1049;1,1065;1,1082;1,1098;1,1115;1,1132;1,1148;1,1164;1,1181;1,1194;1,1207;1,122;1,1233;1,1245;1,1258;1,127;1,1282;1,1294;1,1307;1,132;1,1332;1,1345;1,1358;1,137;1,1383;1,1395;1,1407;1,142;1,1432;1,1444;1,1457;1,1469;1,1482;1,1494;1,1507;1,152;1,1532;1,1545;1,1557;1,1569;1,1582;1,1594;0;0;0
31/05/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0734;1,0735;1,0753;1,0772;1,0792;1,0811;1,0832;1,0853;1,0876;1,0898;1,0921;1,0942;1,0962;1,0983;1,0999;1,1015;1,1031;1,1047;1,1062;1,1078;1,1094;1,111;1,1126;1,1141;1,1157;1,1172;1,1185;1,1198;1,1211;1,1224;1,1236;1,1248;1,126;1,1272;1,1284;1,1297;1,1309;1,1322;1,1334;1,1347;1,1359;1,1371;1,1384;1,1396;1,1408;1,142;1,1432;1,1445;1,1457;1,147;1,1482;1,1495;1,1507;1,1519;1,1532;1,1544;1,1556;1,1568;1,158;0;0;0
01/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0653;1,0671;1,069;1,071;1,0729;1,075;1,0771;1,0794;1,0817;1,084;1,0861;1,0883;1,0904;1,092;1,0937;1,0954;1,097;1,0986;1,1002;1,1019;1,1035;1,1051;1,1067;1,1083;1,1099;1,1112;1,1125;1,1138;1,1151;1,1163;1,1176;1,1188;1,12;1,1212;1,1225;1,1238;1,125;1,1263;1,1276;1,1288;1,1301;1,1313;1,1325;1,1338;1,135;1,1362;1,1375;1,1388;1,14;1,1413;1,1425;1,1438;1,145;1,1463;1,1475;1,1487;1,15;1,1512;0;0;0
02/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0736;1,0754;1,0773;1,0792;1,0812;1,0834;1,0855;1,0878;1,09;1,0923;1,0943;1,0964;1,0984;1,1;1,1017;1,1033;1,1048;1,1064;1,1079;1,1095;1,111;1,1126;1,1141;1,1156;1,1172;1,1184;1,1196;1,1208;1,1219;1,1231;1,1242;1,1253;1,1265;1,1276;1,1287;1,1299;1,131;1,1322;1,1334;1,1345;1,1357;1,1368;1,1379;1,139;1,1402;1,1413;1,1424;1,1436;1,1448;1,1459;1,1471;1,1482;1,1494;1,1505;1,1517;1,1528;1,1539;1,155;0;0;0
03/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0718;1,0736;1,0755;1,0774;1,0794;1,0814;1,0835;1,0857;1,088;1,0902;1,0922;1,0943;1,0963;1,0979;1,0995;1,101;1,1025;1,104;1,1056;1,1071;1,1086;1,1101;1,1116;1,1131;1,1146;1,1158;1,117;1,1182;1,1193;1,1204;1,1215;1,1227;1,1238;1,1249;1,126;1,1272;1,1283;1,1295;1,1306;1,1317;1,1329;1,134;1,1351;1,1362;1,1374;1,1385;1,1396;1,1408;1,1419;1,143;1,1442;1,1453;1,1464;1,1476;1,1487;1,1498;1,1509;1,152;0;0;0
04/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0718;1,0736;1,0755;1,0774;1,0794;1,0814;1,0835;1,0857;1,088;1,0902;1,0922;1,0943;1,0963;1,0979;1,0995;1,101;1,1025;1,104;1,1056;1,1071;1,1086;1,1101;1,1116;1,1131;1,1146;1,1158;1,117;1,1182;1,1193;1,1204;1,1215;1,1227;1,1238;1,1249;1,126;1,1272;1,1283;1,1295;1,1306;1,1317;1,1329;1,134;1,1351;1,1362;1,1374;1,1385;1,1396;1,1408;1,1419;1,143;1,1442;1,1453;1,1464;1,1476;1,1487;1,1498;1,1509;1,152;0;0;0
05/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0718;1,0736;1,0755;1,0774;1,0794;1,0814;1,0835;1,0857;1,088;1,0902;1,0922;1,0943;1,0963;1,0979;1,0995;1,101;1,1025;1,104;1,1056;1,1071;1,1086;1,1101;1,1116;1,1131;1,1146;1,1158;1,117;1,1182;1,1193;1,1204;1,1215;1,1227;1,1238;1,1249;1,126;1,1272;1,1283;1,1295;1,1306;1,1317;1,1329;1,134;1,1351;1,1362;1,1374;1,1385;1,1396;1,1408;1,1419;1,143;1,1442;1,1453;1,1464;1,1476;1,1487;1,1498;1,1509;1,152;0;0;0
06/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0689;1,0704;1,0724;1,0743;1,0762;1,0783;1,0804;1,0826;1,0848;1,087;1,0891;1,0912;1,0933;1,0949;1,0965;1,0981;1,0997;1,1012;1,1028;1,1044;1,1059;1,1075;1,1091;1,1106;1,1122;1,1134;1,1147;1,1159;1,1171;1,1183;1,1194;1,1206;1,1217;1,1229;1,1241;1,1253;1,1265;1,1276;1,1288;1,13;1,1312;1,1323;1,1335;1,1347;1,1358;1,137;1,1382;1,1393;1,1405;1,1417;1,1429;1,144;1,1452;1,1464;1,1476;1,1487;1,1499;1,1511;0;0;0
07/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0706;1,072;1,0739;1,0759;1,0778;1,0799;1,0819;1,0841;1,0863;1,0885;1,0906;1,0926;1,0947;1,0963;1,098;1,0996;1,1012;1,1027;1,1043;1,1058;1,1074;1,109;1,1105;1,1121;1,1136;1,1148;1,1161;1,1173;1,1184;1,1196;1,1207;1,1218;1,123;1,1241;1,1252;1,1264;1,1275;1,1287;1,1299;1,131;1,1322;1,1333;1,1344;1,1355;1,1367;1,1378;1,1389;1,1401;1,1413;1,1424;1,1436;1,1447;1,1459;1,147;1,1482;1,1493;1,1504;1,1515;0;0;0
08/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0715;1,0728;1,0748;1,0767;1,0786;1,0807;1,0827;1,0849;1,0871;1,0893;1,0914;1,0934;1,0955;1,0971;1,0987;1,1003;1,1019;1,1034;1,105;1,1065;1,1081;1,1097;1,1112;1,1128;1,1143;1,1156;1,1168;1,118;1,1191;1,1203;1,1214;1,1225;1,1236;1,1247;1,1259;1,127;1,1281;1,1293;1,1304;1,1316;1,1327;1,1338;1,1349;1,1361;1,1372;1,1383;1,1394;1,1406;1,1417;1,1429;1,144;1,1451;1,1463;1,1474;1,1485;1,1496;1,1507;1,1518;0;0;0
09/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,0626;1,0639;1,0658;1,0678;1,0697;1,0717;1,0737;1,0758;1,078;1,0801;1,0821;1,0841;1,0861;1,0875;1,0889;1,0902;1,0917;1,0931;1,0945;1,096;1,0975;1,0989;1,1004;1,1019;1,1033;1,1045;1,1056;1,1067;1,1077;1,1088;1,1098;1,1109;1,1119;1,1129;1,114;1,115;1,1161;1,1171;1,1182;1,1193;1,1203;1,1213;1,1224;1,1234;1,1244;1,1255;1,1265;1,1276;1,1286;1,1297;1,1307;1,1318;1,1328;1,1339;1,1349;1,1359;1,137;1,138;0;0;0
10/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,052;1,0533;1,0552;1,0572;1,0593;1,0614;1,0636;1,0659;1,0681;1,0704;1,0724;1,0744;1,0764;1,078;1,0797;1,0813;1,0829;1,0844;1,086;1,0875;1,0891;1,0907;1,0922;1,0938;1,0954;1,0965;1,0977;1,0988;1,0999;1,101;1,102;1,1031;1,1041;1,1052;1,1063;1,1073;1,1084;1,1095;1,1106;1,1116;1,1127;1,1137;1,1148;1,1159;1,1169;1,118;1,1191;1,1201;1,1212;1,1223;1,1233;1,1244;1,1255;1,1265;1,1276;1,1286;1,1297;1,1308;0;0;0
11/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,052;1,0533;1,0552;1,0572;1,0593;1,0614;1,0636;1,0659;1,0681;1,0704;1,0724;1,0744;1,0764;1,078;1,0797;1,0813;1,0829;1,0844;1,086;1,0875;1,0891;1,0907;1,0922;1,0938;1,0954;1,0965;1,0977;1,0988;1,0999;1,101;1,102;1,1031;1,1041;1,1052;1,1063;1,1073;1,1084;1,1095;1,1106;1,1116;1,1127;1,1137;1,1148;1,1159;1,1169;1,118;1,1191;1,1201;1,1212;1,1223;1,1233;1,1244;1,1255;1,1265;1,1276;1,1286;1,1297;1,1308;0;0;0
12/06/2022;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,052;1,0533;1,0552;1,0572;1,0593;1,0614;1,0636;1,0659;1,0681;1,0704;1,0724;1,0744;1,0764;1,078;1,0797;1,0813;1,0829;1,0844;1,086;1,0875;1,0891;1,0907;1,0922;1,0938;1,0954;1,0965;1,0977;1,0988;1,0999;1,101;1,102;1,1031;1,1041;1,1052;1,1063;1,1073;1,1084;1,1095;1,1106;1,1116;1,1127;1,1137;1,1148;1,1159;1,1169;1,118;1,1191;1,1201;1,1212;1,1223;1,1233;1,1244;1,1255;1,1265;1,1276;1,1286;1,1297;1,1308;0;0;0
